step,body_id,x,y,vx,vy
240,0,537.7064821853781,8.330048960738836,0.00446148599039464,0.00010368597533004769
240,1,149829401776.7788,7149299709.0771885,-1415.4873022059617,29766.388930902845
240,2,219920679805.9629,5783307777.790469,-658.2245166211821,24091.383254642627
241,0,542.1865440431318,8.4346024392057,0.004480061857753608,0.00010455347846686441
241,1,149827980396.09946,7179065816.797551,-1421.3806793643328,29766.10772036226
241,2,219920018839.42468,5807399088.941214,-660.9665381973887,24091.31115074475
242,0,546.68518159737,8.540027032684597,0.004498637554238201,0.00010542459347889706
242,1,149826553122.09906,7208831642.136563,-1427.2740003898205,29765.825339012412
242,2,219919355130.87216,5831490327.6876745,-663.708552506689,24091.23874646048
243,0,551.2023946765056,8.646326353016592,0.004517213079135532,0.00010629932033199622
243,1,149825119954.834,7238597183.923428,-1433.167265048243,29765.541786864615
243,2,219918688680.31265,5855581493.729465,-666.4505595187263,24091.166041790406
244,0,555.7381831082383,8.753504012008461,0.004535788431732721,0.00010717765899186911
244,1,149823680894.3609,7268362440.987358,-1439.060473105421,29765.25706393023
244,2,219918019487.75345,5879672586.7662,-669.1925592031439,24091.093036735114
245,0,560.2925467195553,8.861563621432541,0.004554363611316896,0.00010805960942407967
245,1,149822235940.73657,7298127412.157578,-1444.953624327177,29764.97117022066
245,2,219917347553.2019,5903763606.497496,-671.9345515295848,24091.019731295197
246,0,564.8654853367304,8.970508793026589,0.00457293861717519,0.00010894517159404851
246,1,149820785094.0181,7327892096.263326,-1450.8467184793365,29764.684105747358
246,2,219916672876.66544,5927854552.622967,-674.6765364676922,24090.946125471248
247,0,569.4569987853251,9.080343138493642,0.004591513448594744,0.00010983434546705289
247,1,149819328354.26276,7357656492.133847,-1456.7397553277267,29764.395870521825
247,2,219915995458.15146,5951945424.842231,-677.4185139871093,24090.87221926386
248,0,574.0670868901879,9.19107026950187,0.004610088104862708,0.00011072713100822681
248,1,149817865721.5281,7387420598.598403,-1462.6327346381777,29764.10646455561
248,2,219915315297.6674,5976036222.854904,-680.1604840574794,24090.798012673633
249,0,578.6957494754541,9.30269379768443,0.004628662585266236,0.00011162352818256092
249,1,149816397195.87192,7417184414.486263,-1468.5256561765216,29763.81588786031
249,2,219914632395.22073,6000126946.360605,-682.9024466484457,24090.723505701168
250,0,583.3429863645466,9.415217334639333,0.004647236889092491,0.00011252353695490256
250,1,149814922777.3522,7446947938.626711,-1474.418519708593,29763.524140447564
250,2,219913946750.819,6024217595.058952,-685.6444017296513,24090.648698347068
251,0,588.0087973801752,9.528644491929288,0.004665811015628643,0.00011342715728995577
251,1,149813442466.0272,7476711169.84904,-1480.311325000229,29763.231222329065
251,2,219913258364.46973,6048308168.649565,-688.3863492707397,24090.57359061194
252,0,592.6931823443371,9.64297888108157,0.004684384964161869,0.00011433438915228127
252,1,149811956261.95538,7506474106.982556,-1486.204071817269,29762.937133516552
252,2,219912567236.18048,6072398666.832061,-691.1282892413541,24090.498182496394
253,0,597.3961410783164,9.758224113587866,0.004702958733979353,0.0001152452325062965
253,1,149810464165.19547,7536236748.856578,-1492.096759925555,29762.64187402181
253,2,219911873365.95886,6096489089.306062,-693.8702216111377,24090.422474001036
254,0,602.1176734026847,9.874383800904141,0.004721532324368286,0.00011615968731627553
254,1,149808966175.80637,7565999094.300434,-1497.9893890909311,29762.345443856673
254,2,219911176753.8125,6120579435.771188,-696.6121463497338,24090.346465126484
255,0,606.8577791373006,9.99146155445049,0.004740105734615868,0.0001170777535463492
255,1,149807462293.8473,7595761142.143467,-1503.8819590792439,29762.04784303302
255,2,219910477399.74908,6144669705.927061,-699.354063426786,24090.27015587335
256,0,611.6164581013098,10.109460985610996,0.004758678964009304,0.000117999431160505
256,1,149805952519.37762,7625522891.21503,-1509.7744696563425,29761.749071562775
256,2,219909775303.77628,6168759899.473304,-702.0959728119374,24090.19354624225
257,0,616.3937101131456,10.228385705733583,0.0047772520118358084,0.00011892472012258713
257,1,149804436852.45703,7655284340.344487,-1515.6669205880785,29761.44912945792
257,2,219909070465.9018,6192850016.109538,-704.8378744748313,24090.11663623381
258,0,621.1895349905283,10.34823932612988,0.004795824877382601,0.0001198536203962965
258,1,149802915293.1454,7685045488.3612175,-1521.5593116403059,29761.148016730476
258,2,219908362886.13342,6216940055.535387,-707.5797683851114,24090.039425848656
259,0,626.0039325504652,10.469025458075071,0.004814397559936912,0.0001207861319451907
259,1,149801387841.5028,7714806334.09461,-1527.4516425788813,29760.845733392514
259,2,219907652564.4789,6241030017.450475,-710.3216545124208,24089.961915087406
260,0,630.8369026092512,10.590747712807756,0.004832970058785975,0.00012172225473268404
260,1,149799854497.58963,7744566876.374066,-1533.3439131696637,29760.54227945615
260,2,219906939500.94608,6265119901.554425,-713.063532826403,24089.88410395069
261,0,635.6884449824682,10.713409701529804,0.004851542373217034,0.00012266198872204752
261,1,149798315261.46646,7774327114.029,-1539.2361231785144,29760.23765493355
261,2,219906223695.5428,6289209707.5468645,-715.8054032967016,24089.805992439142
262,0,640.5585594849856,10.837015035406212,0.00487011450251734,0.00012360533387640888
262,1,149796770133.1941,7804087045.888837,-1545.1282723712973,29759.93185983693
262,2,219905505148.2769,6313299435.127418,-718.5472658929598,24089.72758055339
263,0,645.4472459309598,10.961567325564964,0.004888686445974151,0.00012455229015875252
263,1,149795219112.8336,7833846670.783015,-1551.020360513879,29759.62489417854
263,2,219904783859.1563,6337389083.995711,-721.2891205848211,24089.648868294073
264,0,650.3545041338344,11.087070183096884,0.004907258202874734,0.0001255028575319196
264,1,149793662200.44623,7863605987.540986,-1556.9123873721285,29759.3167579707
264,2,219904059828.18896,6361478653.851373,-724.0309673419291,24089.569855661826
265,0,655.2803339063408,11.213527219055493,0.004925829772506361,0.00012645703595860793
265,1,149792099396.0935,7893364994.992212,-1562.8043527119173,29759.00745122576
265,2,219903333055.38284,6385568144.39403,-726.7728061339272,24089.490542657295
266,0,660.2247350604972,11.340942044456865,0.004944401154156313,0.0001274148254013721
266,1,149790530699.83722,7923123691.966168,-1568.6962562991193,29758.69697395612
266,2,219902603540.7459,6409657555.323311,-729.514636930459,24089.41092928112
267,0,665.1877074076091,11.469318270279489,0.004962972347111879,0.00012837622582262336
267,1,149788956111.73932,7952882077.292342,-1574.5880978996113,29758.385326174233
267,2,219901871284.28622,6433746886.338845,-732.256459701168,24089.331015533942
268,0,670.1692507582694,11.598659507464118,0.0049815433506603555,0.0001293412371846297
268,1,149787375631.86203,7982640149.800235,-1580.4798772792724,29758.072507892597
268,2,219901136286.0118,6457836137.140262,-734.9982744156977,24089.250801416416
269,0,675.1693649223585,11.728969366913635,0.005000114164089047,0.00013030985944951582
269,1,149785789260.26782,8012397908.319359,-1586.3715942039844,29757.758519123756
269,2,219900398545.93076,6481925307.427191,-737.7400810436917,24089.170286929188
270,0,680.1880497090438,11.860251459492899,0.005018684786685265,0.00013128209257926314
270,1,149784196997.01938,8042155351.679239,-1592.2632484396313,29757.4433598803
270,2,219899658064.0512,6506014396.899263,-740.4818795547936,24089.089472072912
271,0,685.22530492678,11.992509396028609,0.00503725521773633,0.00013225793653570981
271,1,149782598842.17963,8071912478.7094145,-1598.1548397521003,29757.127030174874
271,2,219898914840.3813,6530103405.256112,-743.223669918647,24089.008356848244
272,0,690.2811303833096,12.12574678730916,0.005055825456529568,0.0001332373912805507
272,1,149780994795.8117,8101669288.239434,-1604.046367907281,29756.80953002016
272,2,219898168874.92917,6554192332.197368,-745.9654521048956,24088.92694125584
273,0,695.3555258856619,12.259967244084496,0.005074395502352316,0.00013422045677533742
273,1,149779384857.97903,8131425779.098864,-1609.937832671065,29756.490859428897
273,2,219897420167.7031,6578281177.422664,-748.7072260831828,24088.84522529636
274,0,700.4484912401538,12.395174377065974,0.005092965354491915,0.00013520713298147824
274,1,149777769028.74524,8161181950.117277,-1615.8292338093474,29756.171018413865
274,2,219896668718.71127,6602369940.631634,-751.4489918231526,24088.76320897047
275,0,705.5600262523894,12.531371796926212,0.005111535012235717,0.00013619741986023822
275,1,149776147308.17416,8190937800.124265,-1621.7205710880255,29755.850006987894
275,2,219895914527.96198,6626458621.523912,-754.1907492944484,24088.680892278833
276,0,710.6901307272606,12.668563114298951,0.005130104474871082,0.00013719131737273914
276,1,149774519696.3299,8220693327.949429,-1627.6118442729992,29755.52782516386
276,2,219895157595.4635,6650547219.799134,-756.932498466714,24088.598275222117
277,0,715.8388044689459,12.806751939778911,0.005148673741685375,0.0001381888254799595
277,1,149772886193.27676,8250448532.422383,-1633.503053130171,29755.20447295469
277,2,219894397921.22418,6674635735.156936,-759.6742393095931,24088.515357800992
278,0,721.0060472809118,12.945941883921645,0.005167242811965973,0.00013918994414273455
278,1,149771246799.07935,8280203412.372757,-1639.3941974254465,29754.879950373353
278,2,219893635505.25238,6698724167.296952,-762.4159717927294,24088.43214001613
279,0,726.191858965912,13.086136557243401,0.005185811685000257,0.0001401946733217562
279,1,149769601513.80243,8309957966.63019,-1645.2852769247334,29754.554257432872
279,2,219892870347.5565,6722812515.91882,-765.1576958857667,24088.348621868212
280,0,731.3962393259877,13.227339570220975,0.005204380360075619,0.00014120301297757324
280,1,149767950337.51105,8339712194.024336,-1651.1762913939424,29754.227394146314
280,2,219892102448.14493,6746900780.722178,-767.8994115583487,24088.26480335791
281,0,736.6191881624671,13.369554533291566,0.0052229488364794584,0.00014221496307059104
281,1,149766293270.27045,8369466093.384863,-1657.0672405989867,29753.89936052679
281,2,219891331807.02615,6770988961.406664,-770.6411187801192,24088.180684485906
282,0,741.8607052759663,13.512785056852639,0.005241517113499182,0.00014323052356107183
282,1,149764630312.14615,8399219663.5414505,-1662.9581243057823,29753.570156587462
282,2,219890558424.20862,6795077057.671917,-773.382817520722,24088.09626525288
283,0,747.1207904663885,13.657034751261774,0.005260085190422204,0.0001442496944091345
283,1,149762961463.20386,8428972903.323792,-1668.8489422802481,29753.23978234154
283,2,219889782299.70087,6819165069.217576,-776.124507749801,24088.01154565952
284,0,752.3994435329245,13.802307226836529,0.005278653066535949,0.00014527247557475474
284,1,149761286723.50958,8458725811.561595,-1674.7396942883056,29752.908237802283
284,2,219889003433.51144,6843252995.743282,-778.8661894369999,24087.926525706513
285,0,757.6966642740523,13.948606093854293,0.005297220741127848,0.00014629886701776493
285,1,149759606093.1295,8488478387.084578,-1680.6303800958788,29752.575522982992
285,2,219888221825.6489,6867340836.948677,-781.6078625519626,24087.841205394547
286,0,763.0124524875376,14.095934962552148,0.0053157882134853415,0.00014732886869785425
286,1,149757919572.13,8518230628.722475,-1686.5209994688944,29752.24163789702
286,2,219887437476.12183,6891428592.5334015,-784.3495270643331,24087.755584724317
287,0,768.3468079704335,14.244297443126717,0.005334355482895877,0.0001483624805745686
287,1,149756227160.57782,8547982535.305033,-1692.4115521732822,29751.906582557767
287,2,219886650384.93887,6915516262.197098,-787.0911829437551,24087.669663696517
288,0,773.6997305190804,14.393697145734027,0.00535292254864691,0.00014939970260731064
288,1,149754528858.53986,8577734105.662011,-1698.3020379749746,29751.57035697868
288,2,219885860552.1087,6939603845.63941,-789.8328301598727,24087.583442311843
289,0,779.0712199291063,14.544137680489367,0.0053714894100259074,0.00015044053475533976
289,1,149752824666.08322,8607485338.623184,-1704.1924566399068,29751.23296117325
289,2,219885067977.64,6963691342.559981,-792.5744686823298,24087.496920570997
290,0,784.4612759954266,14.695622657467139,0.0053900560663203406,0.0001514849769777721
290,1,149751114583.2753,8637236233.01834,-1710.0828079340167,29750.894395155017
290,2,219884272661.54153,6987778752.658456,-795.3160984807703,24087.410098474684
291,0,789.8698985122443,14.84815568670072,0.005408622516817691,0.00015253302923358062
291,1,149749398610.1837,8666986787.677277,-1715.973091623245,29750.554658937574
291,2,219883474603.82202,7011866075.6344795,-798.0577195248381,24087.322976023603
292,0,795.2970872730497,15.001740378182314,0.005427188760805449,0.00015358469148159495
292,1,149747676746.87622,8696737001.429811,-1721.8633074735353,29750.213752534557
292,2,219882673804.49023,7035953311.187698,-800.7993317841773,24087.235553218467
293,0,800.7428420706208,15.156380341862816,0.005445754797571113,0.00015463996368050156
293,1,149745948993.42096,8726486873.105772,-1727.753455250834,29749.87167595965
293,2,219881870263.555,7060040459.017758,-803.5409352284319,24087.14783005998
294,0,806.207162697023,15.31207918765166,0.005464320626402189,0.0001556988457888436
294,1,149744215349.88623,8756236401.534998,-1733.6435347210897,29749.528429226582
294,2,219881063981.02518,7084127518.824307,-806.2825298272459,24087.05980654886
295,0,811.6900489436092,15.468840525416681,0.005482886246586192,0.00015676133776502103
295,1,149742475816.34058,8785985585.547348,-1739.5335456502548,29749.18401234913
295,2,219880254956.90964,7108214490.3069935,-809.0241155502633,24086.971482685818
296,0,817.1915006010198,15.626667964983971,0.005501451657410646,0.00015782743956729059
296,1,149740730392.85278,8815734423.972689,-1745.4234878042842,29748.838425341124
296,2,219879443191.2173,7132301373.165465,-811.7656923671283,24086.882858471574
297,0,822.7115174591829,15.785565116137738,0.005520016858163083,0.0001588971511537657
297,1,149738979079.49182,8845482915.640905,-1751.3133609491351,29748.491668216437
297,2,219878628683.95703,7156388167.099372,-814.5072602474849,24086.793933906847
298,0,828.2500993073139,15.945535588620155,0.0055385818481310444,0.0001599704724824167
298,1,149737221876.32697,8875231059.381895,-1757.2031648507684,29748.143740988988
298,2,219877811435.13788,7180474871.808364,-817.2488191609771,24086.704708992358
299,0,833.807245933916,16.106582992131226,0.005557146626602079,0.00016104740351107052
299,1,149735458783.4277,8904978854.025568,-1763.0928992751471,29747.794643672743
299,2,219876991444.7688,7204561486.992093,-819.9903690772492,24086.615183728834
300,0,839.3829571267797,16.268710936328638,0.005575711192863745,0.00016212794419741099
300,1,149733689800.8637,8934726298.40185,-1768.9825639882376,29747.444376281725
300,2,219876168712.85883,7228648012.35021,-822.7319099659452,24086.525358117
301,0,844.9772326729833,16.431923030827615,0.0055942755462036085,0.00016321209449897867
301,1,149731914928.70496,8964473391.34068,-1774.8721587560092,29747.092938829992
301,2,219875343239.41702,7252734447.582368,-825.4734417967094,24086.43523215759
302,0,850.5900723588925,16.596222885200785,0.005612839685909246,0.00016429985437317086
302,1,149730134167.0216,8994220131.67201,-1780.7616833444335,29746.740331331654
302,2,219874515024.45248,7276820792.388219,-828.2149645391859,24086.34480585133
303,0,856.2214759701608,16.761614108978026,0.00563140361126824,0.00016539122377724172
303,1,149728347515.8841,9023966518.225811,-1786.6511375194857,29746.386553800872
303,2,219873684067.97433,7300907046.467418,-830.9564781630189,24086.25407919896
304,0,861.871443291729,16.92810031164633,0.005649967321568185,0.00016648620266830212
304,1,149726554975.36304,9053712549.832064,-1792.5405210471433,29746.03160625185
304,2,219872850369.9917,7324993209.519619,-833.6979826378528,24086.163052201213
305,0,867.5399741078256,17.09568510264965,0.005668530816096682,0.00016758479100331973
305,1,149724756545.52936,9083458225.320763,-1798.4298336933875,29745.675488698842
305,2,219872013930.51376,7349079281.244478,-836.4394779333315,24086.07172485883
306,0,873.227068201967,17.26437209138877,0.005687094094141342,0.000168686988739119
306,1,149722952226.45413,9113203543.52192,-1804.3190752242017,29745.318201156148
306,2,219871174749.54974,7373165261.341651,-839.1809640190996,24085.980097172553
307,0,878.9327253569568,17.43416488722115,0.0057056571549897826,0.0001697927958323812
307,1,149721142018.20874,9142948503.265558,-1810.2082454055724,29744.959743638115
307,2,219870332827.1089,7397251149.510794,-841.9224408648013,24085.888169143127
308,0,884.6569453548864,17.605067099460793,0.005724219997929634,0.00017090221223964435
308,1,149719325920.86475,9172693103.381718,-1816.0973440034893,29744.600116159138
308,2,219869488163.20044,7421336945.451565,-844.6639084400808,24085.795940771302
309,0,890.399727977135,17.777082337378097,0.0057427826222485314,0.00017201523791730323
309,1,149717503934.49396,9202437342.70045,-1821.986370783945,29744.23931873366
309,2,219868640757.8337,7445422648.863623,-847.4053667145826,24085.703412057825
310,0,896.1610730043691,17.950214210199707,0.005761345027234122,0.00017313187282160948
310,1,149715676059.16846,9232181220.051826,-1827.875325512935,29743.877351376173
310,2,219867790611.01807,7469508259.446626,-850.1468156579508,24085.610583003447
311,0,901.9409802165432,18.12446632710838,0.005779907212174061,0.00017425211690867148
311,1,149713842294.9605,9261924734.265928,-1833.7642079564575,29743.51421410121
311,2,219866937722.76282,7493593776.900234,-852.88825523983,24085.51745360892
312,0,907.7394493928991,18.299842297242833,0.005798469176356012,0.0001753759701344544
312,1,149712002641.94263,9291667884.172852,-1839.6530178805144,29743.14990692336
312,2,219866082093.0774,7517679200.924109,-855.6296854298645,24085.42402387501
313,0,913.5564803119668,18.476345729697613,0.0058170309190676475,0.00017650343245478024
313,1,149710157100.18756,9321410668.602709,-1845.54175505111,29742.784429857256
313,2,219865223721.9712,7541764531.217912,-858.3711061976987,24085.330293802468
314,0,919.3920727515634,18.65398023352294,0.00583559243959665,0.00017763450382532779
314,1,149708305669.76834,9351153086.385626,-1851.4304192342515,29742.417782917575
314,2,219864362609.45367,7565849767.481304,-861.1125175129771,24085.23626339206
315,0,925.2462264887942,18.832749417724575,0.00585415373723071,0.0001787691842016326
315,1,149706448350.75815,9380895136.351746,-1857.3190101959499,29742.049966119048
315,2,219863498755.53433,7589934909.413949,-863.853919345344,24085.14193264455
316,0,931.1189413000517,19.01265689126366,0.0058727148112575275,0.00017990747353908708
316,1,149704585143.23044,9410636817.331223,-1863.2075277022184,29741.680979476445
316,2,219862632160.22266,7614019956.715509,-866.595311664444,24085.047301560702
317,0,937.0102169610165,19.1937062630566,0.005891275660964813,0.0001810493717929404
317,1,149702716047.2589,9440378128.154226,-1869.0959715190738,29741.31082300459
317,2,219861762823.52823,7638104909.08565,-869.3366944399216,24084.952370141287
318,0,942.9200532466567,19.3759011419749,0.005909836285640284,0.00018219487891829857
318,1,149700841062.9175,9470119067.650944,-1874.9843414125357,29740.939496718354
318,2,219860890745.4606,7662189766.224037,-872.0780676414213,24084.85713838708
319,0,948.8484499312284,19.559245136845025,0.005928396684571669,0.0001833439948701244
319,1,149698960190.28036,9499859634.651577,-1880.8726371486268,29740.567000632655
319,2,219860015926.02936,7686274527.830336,-874.8194312385875,24084.761606298853
320,0,954.7954067882752,19.743741856448263,0.005946956857046705,0.00018449671960323743
320,1,149697073429.42188,9529599827.98634,-1886.7608584933728,29740.193334762454
320,2,219859138365.24417,7710359193.604213,-877.560785201065,24084.665773877383
321,0,960.7609235906283,19.92939490952058,0.005965516802353138,0.00018565305307231415
321,1,149695180780.41666,9559339646.485462,-1892.6490052128024,29739.818499122764
321,2,219858258063.1147,7734443763.245337,-880.3021294984982,24084.569641123446
322,0,966.745000110407,20.116207904752464,0.005984076519778722,0.00018681299523188777
322,1,149693282243.33957,9589079088.97919,-1898.5370770729478,29739.442493728646
322,2,219857375019.65057,7758528236.453374,-883.0434641005317,24084.473208037827
323,0,972.7476361190182,20.304184450788814,0.006002636008611224,0.00018797654603634834
323,1,149691377818.26572,9618818154.297787,-1904.425073839844,29739.065318595203
323,2,219856489234.8616,7782612612.927996,-885.7847889768102,24084.376474621313
324,0,978.7688313871566,20.493328156228756,0.006021195268138417,0.00018914370543994272
324,1,149689467505.27045,9648556841.271524,-1910.3129952795289,29738.686973737593
324,2,219855600708.7575,7806696892.368871,-888.5261040969783,24084.279440874685
325,0,984.8085856848047,20.68364262962553,0.006039754297648085,0.00019031447339677457
325,1,149687551304.4293,9678295148.730696,-1916.200841158044,29738.307459171014
325,2,219854709441.34808,7830781074.47567,-891.2674094306807,24084.182106798737
326,0,990.8668987812327,20.875131479486335,0.006058313096428019,0.00019148884986080445
326,1,149685629215.81805,9708033075.505606,-1922.088611241434,29737.926774910717
326,2,219853815432.64313,7854865158.948064,-894.008704947562,24084.084472394257
327,0,996.9437704449988,21.067798314272185,0.006076871663766024,0.00019266683478584963
327,1,149683701239.51276,9737770620.426579,-1927.9763052957458,29737.544920972
327,2,219852918682.6525,7878949145.485726,-896.749990617267,24083.986537662044
328,0,1003.0392004439487,21.26164674239777,0.006095429998949911,0.0001938484281255843
328,1,149681767375.58966,9767507782.323948,-1933.8639230870303,29737.161897370202
328,2,219852019191.38608,7903033033.788329,-899.4912664094404,24083.88830260289
329,0,1009.1531885452163,21.456680372231308,0.0061139881012675,0.0001950336298335394
329,1,149679827624.12527,9797244560.028069,-1939.7514643813415,29736.77770412072
329,2,219851116958.8538,7927116823.555547,-902.232532293727,24083.789767217593
330,0,1015.2857345152229,21.65290281209441,0.006132545970006624,0.0001962224398631028
330,1,149677881985.19632,9826980952.369308,-1945.6389289447363,29736.392341238985
330,2,219850211985.06555,7951200514.487054,-904.9737882397715,24083.69093150696
331,0,1021.436838119678,21.85031767026193,0.006151103604455122,0.0001974148581675191
331,1,149675930458.8798,9856716958.17805,-1951.526316543275,29736.00580874049
331,2,219849304270.03134,7975284106.282526,-907.7150342172187,24083.591795471795
332,0,1027.606499123579,22.04892855496182,0.006169661003900844,0.00019861088469988976
332,1,149673973045.25284,9886452576.284689,-1957.413626943021,29735.618106640766
332,2,219848393813.76114,7999367598.641639,-910.4562701957134,24083.4923591129
333,0,1033.7947172912106,22.248739074374992,0.0061882181676316496,0.00019981051941317312
333,1,149672009744.3929,9916187805.519644,-1963.3008599100408,29735.229234955394
333,2,219847480616.26498,8023450991.26407,-913.1974961449006,24083.39262243109
334,0,1040.001492386146,22.449752836635177,0.006206775094935409,0.00020101376226018433
334,1,149670040556.37772,9945922644.713345,-1969.1880152104043,29734.8391937
334,2,219846564677.55295,8047534283.849497,-915.938712034425,24083.292585427167
335,0,1046.226824171246,22.651973449828773,0.0062253317850999995,0.00020222061319359535
335,1,149668065481.2851,9975657092.696236,-1975.0750926101844,29734.447982890266
335,2,219845645997.6351,8071617476.097599,-918.6799178339315,24083.192248101954
336,0,1052.4707124086594,22.855404521994707,0.006243888237413311,0.00020343107216593502
336,1,149666084519.1932,10005391148.298777,-1980.9620918754574,29734.05560254191
336,2,219844724576.52158,8095700567.7080555,-921.4211135130652,24083.091610456264
337,0,1058.7331568598227,23.060049661124296,0.006262444451163241,0.00020464513912958902
337,1,149664097670.18042,10035124810.351448,-1986.8490127723028,29733.6620526707
337,2,219843800414.22253,8119783558.380547,-924.1622990414708,24082.990672490916
338,0,1065.0141572854604,23.265912475161095,0.006281000425637699,0.00020586281403679984
338,1,149662104934.32535,10064858077.68474,-1992.7358550668032,29733.26733329246
338,2,219842873510.74814,8143866447.814754,-926.9034743887933,24082.889434206732
339,0,1071.313713445585,23.47299657200076,0.006299556160124601,0.00020708409683966689
339,1,149660106311.70682,10094590949.129164,-1998.6226185250448,29732.871444423054
339,2,219841943866.1086,8167949235.710358,-929.6446395246777,24082.787895604535
340,0,1077.631825099497,23.681305559490905,0.0063181116539118756,0.00020830898749014633
340,1,149658101802.4039,10124323423.515242,-2004.5093029131167,29732.474386078393
340,2,219841011480.31418,8192031921.767043,-932.385794418769,24082.686056685154
341,0,1083.9684920057846,23.890843045430955,0.00633666690628746,0.00020953748594005126
341,1,149656091406.4959,10154055499.673515,-2010.3959079971114,29732.076158274438
341,2,219840076353.37515,8216114505.684492,-935.1269390407123,24082.583917449414
342,0,1090.3237139223238,24.101612637572007,0.006355221916539303,0.00021076959214105158
342,1,149654075124.06238,10183787176.434542,-2016.2824335431249,29731.676761027196
342,2,219839138485.3018,8240196987.162391,-937.8680733601525,24082.48147789815
343,0,1096.6974906062792,24.31361794361668,0.0063737766839553605,0.0002120053060446741
343,1,149652052955.18307,10213518452.628895,-2022.1688793172561,29731.276194352722
343,2,219838197876.10443,8264279365.900423,-940.6091973467347,24082.378738032192
344,0,1103.0898218141028,24.526862571218984,0.0063923312078236,0.0002132446276023024
344,1,149650024899.938,10243249327.087162,-2028.0552450856076,29730.874458267117
344,2,219837254525.79346,8288361641.598275,-943.350310970104,24082.27569785238
345,0,1109.500707301535,24.741350127984163,0.006410885487431998,0.000214487556765177
345,1,149647990958.40738,10272979798.639948,-2033.941530614285,29730.471552786534
345,2,219836308434.37924,8312443813.955635,-946.0914141999057,24082.172357359552
346,0,1115.9301468236035,24.95708422146856,0.006429439522068544,0.00021573409348439528
346,1,149645951130.67172,10302709866.117874,-2039.8277356693977,29730.06747792717
346,2,219835359601.87222,8336525882.67219,-948.8325070057847,24082.06871655455
347,0,1122.3781401346248,25.17406845917947,0.006447993311021234,0.00021698423771091143
347,1,149643905416.8117,10332439528.35158,-2045.7138600170579,29729.662233705265
347,2,219834408028.28287,8360607847.447628,-951.5735893573861,24081.964775438217
348,0,1128.844686988203,25.392306448575006,0.006466546853578075,0.00021823798939553656
348,1,149641853816.9083,10362168784.171717,-2051.599903423381,29729.255820137118
348,2,219833453713.62164,8384689707.98164,-954.3146612243554,24081.860534011397
349,0,1135.3297871372301,25.611801797063944,0.006485100149027084,0.00021949534848893863
349,1,149639796331.04263,10391897632.408957,-2057.4858656544866,29728.848237239064
349,2,219832496657.89908,8408771463.973915,-957.0557225763375,24081.755992274942
350,0,1141.8334403338865,25.832558112005586,0.006503653196656289,0.00022075631494164244
350,1,149637732959.29614,10421626071.893984,-2063.3717464764973,29728.43948502749
350,2,219831536861.1257,8432853115.124145,-959.7967733829778,24081.651150229703
351,0,1148.3556463296402,26.054579000709616,0.006522205995753728,0.0002220208887040297
351,1,149635663701.7505,10451354101.457502,-2069.2575456555383,29728.02956351883
351,2,219830574323.31207,8456934661.132021,-962.5378136139216,24081.54600787653
352,0,1154.8964048752478,26.277868070435954,0.00654075854560745,0.00022328906972633904
352,1,149633588558.48752,10481081719.930231,-2075.1432629577394,29727.61847272957
352,2,219829609044.46884,8481016101.697237,-965.278843238814,24081.440565216286
353,0,1161.4557157207532,26.502428928394618,0.006559310845505511,0.00022456085795866584
353,1,149631507529.58936,10510808926.142908,-2081.028898149233,29727.206212676232
353,2,219828641024.60663,8505097436.519486,-968.0198622273005,24081.33482224982
354,0,1168.0335786154892,26.72826518174558,0.006577862894735979,0.00022583625335096248
354,1,149629420615.13837,10540535718.926283,-2086.914450996155,29726.792783375397
354,2,219827670263.73608,8529178665.298465,-970.7608705490262,24081.228778978002
355,0,1174.629993308076,26.95538043759862,0.006596414692586935,0.00022711525585303815
355,1,149627327815.2171,10570262097.111126,-2092.7999212646455,29726.37818484369
355,2,219826696761.86792,8553259787.733867,-973.5018681736366,24081.122435401692
356,0,1181.2449595464225,27.18377830301318,0.006614966238346466,0.00022839786541455897
356,1,149625229129.9084,10599988059.528223,-2098.685308720847,29725.962417097777
356,2,219825720519.01285,8577340803.525389,-976.2428550707771,24081.015791521757
357,0,1187.8784770777252,27.41346238499823,0.006633517531302671,0.00022968408198504792
357,1,149623124559.29526,10629713605.008377,-2104.5706131309057,29725.545480154382
357,2,219824741535.18164,8601421712.372728,-978.983831210093,24080.908847339066
358,0,1194.530545648469,27.644436290512115,0.006652068570743661,0.00023097390551388486
358,1,149621014103.461,10659438732.382408,-2110.455834260971,29725.127374030268
358,2,219823759810.38507,8625502513.975582,-981.7247965612297,24080.801602854488
359,0,1201.2011650044265,27.876703626462422,0.006670619355957555,0.00023226733595030659
359,1,149618897762.48914,10689163440.48115,-2116.3409718771973,29724.70809874225
359,2,219822775344.63397,8649583208.033651,-984.4657510938328,24080.694058068897
360,0,1207.890334890659,28.11026799970583,0.006689169886232483,0.00023356437324340674
360,1,149616775536.46338,10718887728.135456,-2122.22602574574,29724.287654307187
360,2,219821788137.9392,8673663794.246635,-987.2066947775476,24080.58621298317
361,0,1214.5980550515155,28.345133017047967,0.006707720160856586,0.00023486501734213587
361,1,149614647425.46774,10748611594.176199,-2128.11099563276,29723.86604074199
361,2,219820798190.3116,8697744272.314234,-989.9476275820197,24080.478067598186
362,0,1221.3243252306336,28.581302285243268,0.006726270179118016,0.00023616926819530144
362,1,149612513429.58643,10778335037.434263,-2133.995881304421,29723.44325806361
